,Activity,SoraRank,elapsedTime,Current,Drink,Eat,Exercise,Grooming,Pee,Poop,Sleep,Teeth Clean,TimeDiff_Pee,TimeDiff_Exercise,TimeDiff_Poop,TimeDiff_Sleep,TimeDiff_Drink,TimeDiff_Eat,TimeDiff_Grooming,TimeDiff_Teeth Clean,hour,DOW_Friday,DOW_Monday,DOW_Saturday,DOW_Sunday,DOW_Thursday,DOW_Tuesday,DOW_Wednesday
1544,Poop,4.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.683333333333334,14.166666666666666,11.533333333333333,15.483333333333333,14.066666666666666,12.466666666666667,143.45,0.0,8.616666666666667,0,0,0,0,0,1,0
1545,Eat,4.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.35,14.833333333333334,12.2,16.15,14.733333333333333,12.483333333333333,144.11666666666667,0.0,9.283333333333333,0,0,0,0,0,1,0
1546,Drink,3.6666666666666665,0.03333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6.383333333333334,14.866666666666667,12.233333333333333,16.183333333333334,11.583333333333334,12.516666666666667,144.15,0.0,9.316666666666666,0,0,0,0,0,1,0
1547,Sleep,3.75,0.7666666666666667,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7.15,15.633333333333333,13.0,11.95,12.35,13.283333333333333,144.91666666666666,0.0,10.083333333333334,0,0,0,0,0,1,0
1548,Eat,3.8,1.3666666666666667,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,8.516666666666667,17.0,14.366666666666667,13.316666666666666,13.716666666666667,2.1666666666666665,146.28333333333333,0.0,11.45,0,0,0,0,0,1,0
1549,Exercise,3.75,0.55,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,9.066666666666666,14.666666666666666,14.916666666666666,13.866666666666667,14.266666666666667,2.716666666666667,146.83333333333334,0.0,12.0,0,0,0,0,0,1,0
1550,Drink,3.6,0.05,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,9.116666666666667,14.716666666666667,14.966666666666667,13.916666666666666,2.7333333333333334,2.7666666666666666,146.88333333333333,0.0,12.05,0,0,0,0,0,1,0
1551,Pee,3.75,0.75,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.2,15.466666666666667,15.716666666666667,14.666666666666666,3.4833333333333334,3.5166666666666666,147.63333333333333,0.0,12.8,0,0,0,0,0,1,0
1552,Pee,3.5,0.7833333333333333,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.7833333333333333,16.25,16.5,15.45,4.266666666666667,4.3,148.41666666666666,0.0,13.583333333333334,0,0,0,0,0,1,0
1553,Eat,3.8,0.03333333333333333,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.8166666666666667,16.283333333333335,16.533333333333335,15.483333333333333,4.3,2.1666666666666665,148.45,0.0,13.616666666666667,0,0,0,0,0,1,0
1554,Eat,3.5,0.06666666666666667,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.8833333333333333,16.35,16.6,15.55,4.366666666666666,0.06666666666666667,148.51666666666668,0.0,13.683333333333334,0,0,0,0,0,1,0
1555,Sleep,3.4285714285714284,0.45,0.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.3333333333333333,16.8,17.05,4.05,4.816666666666666,0.5166666666666667,148.96666666666667,0.0,14.133333333333333,0,0,0,0,0,1,0
1556,Exercise,3.5,0.8833333333333333,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.216666666666667,3.0166666666666666,17.933333333333334,4.933333333333334,2.966666666666667,1.4,149.85,0.0,15.016666666666667,0,0,0,0,0,1,0
1557,Drink,3.5714285714285716,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,2.216666666666667,3.0166666666666666,17.933333333333334,4.933333333333334,2.966666666666667,1.4,149.85,0.0,15.016666666666667,0,0,0,0,0,1,0
1558,Sleep,3.5714285714285716,0.2833333333333333,0.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,2.5,3.3,18.216666666666665,1.1666666666666667,3.25,1.6833333333333333,150.13333333333333,0.0,15.3,0,0,0,0,0,1,0
1559,Pee,4.0,1.7833333333333334,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.5,5.083333333333333,20.0,2.95,5.033333333333333,3.466666666666667,151.91666666666666,0.0,17.083333333333332,0,0,0,0,0,1,0
1560,Eat,4.0,0.06666666666666667,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.566666666666667,5.15,20.066666666666666,3.0166666666666666,5.1,3.466666666666667,151.98333333333332,0.0,17.15,0,0,0,0,0,1,0
1561,Sleep,4.0,0.6,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.166666666666667,5.75,20.666666666666668,2.45,5.7,4.066666666666666,152.58333333333334,0.0,17.75,0,0,0,0,0,1,0
1562,Sleep,3.75,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.666666666666667,6.25,21.166666666666668,0.5,6.2,4.566666666666666,153.08333333333334,0.0,18.25,0,0,0,0,0,1,0
1563,Poop,3.75,0.9166666666666666,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0833333333333335,7.166666666666667,10.55,1.4166666666666667,7.116666666666666,5.483333333333333,154.0,0.0,19.166666666666668,0,0,0,0,0,1,0
1564,Pee,3.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0833333333333335,7.166666666666667,10.55,1.4166666666666667,7.116666666666666,5.483333333333333,154.0,0.0,19.166666666666668,0,0,0,0,0,1,0
1565,Drink,3.8333333333333335,0.16666666666666666,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.25,7.333333333333333,10.716666666666667,1.5833333333333333,4.316666666666666,5.65,154.16666666666666,0.0,19.333333333333332,0,0,0,0,0,1,0
1566,Drink,3.857142857142857,0.06666666666666667,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.316666666666667,7.4,10.783333333333333,1.65,0.06666666666666667,5.716666666666667,154.23333333333332,0.0,19.4,0,0,0,0,0,1,0
1567,Drink,3.875,0.6333333333333333,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.95,8.033333333333333,11.416666666666666,2.283333333333333,0.6333333333333333,2.8833333333333333,154.86666666666667,0.0,20.033333333333335,0,0,0,0,0,1,0
1568,Eat,3.7777777777777777,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.95,8.033333333333333,11.416666666666666,2.283333333333333,0.6333333333333333,2.8833333333333333,154.86666666666667,0.0,20.033333333333335,0,0,0,0,0,1,0
1569,Exercise,3.625,0.3,0.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,3.25,5.316666666666666,11.716666666666667,2.5833333333333335,0.9333333333333333,3.183333333333333,155.16666666666666,0.0,20.333333333333332,0,0,0,0,0,1,0
1570,Drink,3.6666666666666665,0.08333333333333333,0.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,3.3333333333333335,5.4,11.8,2.6666666666666665,0.38333333333333336,3.2666666666666666,155.25,0.0,20.416666666666668,0,0,0,0,0,1,0
1571,Exercise,3.8,0.016666666666666666,0.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,3.35,0.1,11.816666666666666,2.683333333333333,0.4,3.283333333333333,155.26666666666668,0.0,20.433333333333334,0,0,0,0,0,1,0
1572,Exercise,3.9,0.6333333333333333,0.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,3.9833333333333334,0.6333333333333333,12.45,3.316666666666667,1.0333333333333334,3.9166666666666665,155.9,0.0,21.066666666666666,0,0,0,0,0,1,0
1573,Drink,4.0,0.11666666666666667,0.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0166666666666666,0.75,12.566666666666666,3.433333333333333,0.7666666666666667,4.033333333333333,156.01666666666668,0.0,21.183333333333334,0,0,0,0,0,1,0
1574,Pee,4.083333333333333,0.0,0.0,4.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,2.0166666666666666,0.75,12.566666666666666,3.433333333333333,0.7666666666666667,4.033333333333333,156.01666666666668,0.0,21.183333333333334,0,0,0,0,0,1,0
1575,Exercise,4.076923076923077,0.06666666666666667,0.0,5.0,1.0,3.0,0.0,2.0,1.0,1.0,0.0,2.0833333333333335,0.18333333333333332,12.633333333333333,3.5,0.8333333333333334,4.1,156.08333333333334,0.0,21.25,0,0,0,0,0,1,0
1576,Sleep,4.076923076923077,0.9166666666666666,0.0,5.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,3.0,1.1,13.55,3.9166666666666665,1.75,5.016666666666667,157.0,0.0,22.166666666666668,0,0,0,0,0,1,0
1577,Pee,3.0,8.733333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.716666666666667,9.833333333333334,22.283333333333335,12.65,10.483333333333333,13.75,165.73333333333332,0.0,6.9,0,0,0,0,0,0,1
1578,Poop,4.0,2.066666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.783333333333333,11.9,13.8,14.716666666666667,12.55,15.816666666666666,167.8,0.0,8.966666666666667,0,0,0,0,0,0,1
1579,Eat,4.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,11.85,11.966666666666667,13.866666666666667,14.783333333333333,12.616666666666667,13.0,167.86666666666667,0.0,9.033333333333333,0,0,0,0,0,0,1
1580,Eat,3.6666666666666665,0.15,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,12.116666666666667,14.016666666666667,14.933333333333334,12.766666666666667,0.15,168.01666666666668,0.0,9.183333333333334,0,0,0,0,0,0,1
1581,Drink,3.5,0.16666666666666666,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,12.166666666666666,12.283333333333333,14.183333333333334,15.1,12.166666666666666,0.31666666666666665,168.18333333333334,0.0,9.35,0,0,0,0,0,0,1
1582,Eat,3.6,0.016666666666666666,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,12.183333333333334,12.3,14.2,15.116666666666667,12.183333333333334,0.18333333333333332,168.2,0.0,9.366666666666667,0,0,0,0,0,0,1
1583,Drink,3.6666666666666665,0.2833333333333333,0.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,12.466666666666667,12.583333333333334,14.483333333333333,15.4,0.3,0.4666666666666667,168.48333333333332,0.0,9.65,0,0,0,0,0,0,1
1584,Drink,3.8333333333333335,0.55,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,13.016666666666667,13.133333333333333,15.033333333333333,15.95,0.55,1.0166666666666666,169.03333333333333,0.0,10.2,0,0,0,0,0,0,1
1585,Exercise,4.0,0.18333333333333332,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,13.2,13.133333333333333,15.216666666666667,16.133333333333333,0.7333333333333333,1.2,169.21666666666667,0.0,10.383333333333333,0,0,0,0,0,0,1
1586,Pee,4.125,0.8,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,13.933333333333334,16.016666666666666,16.933333333333334,1.5333333333333334,2.0,170.01666666666668,0.0,11.183333333333334,0,0,0,0,0,0,1
1587,Pee,4.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,13.933333333333334,16.016666666666666,16.933333333333334,1.5333333333333334,2.0,170.01666666666668,0.0,11.183333333333334,0,0,0,0,0,0,1
1588,Poop,3.9,0.016666666666666666,0.0,3.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,14.016666666666667,13.95,2.2333333333333334,16.95,1.55,2.0166666666666666,170.03333333333333,0.0,11.2,0,0,0,0,0,0,1
1589,Drink,3.7777777777777777,0.85,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,14.866666666666667,14.8,3.0833333333333335,17.8,1.85,2.8666666666666667,170.88333333333333,0.0,12.05,0,0,0,0,0,0,1
1590,Exercise,3.6,0.08333333333333333,0.0,4.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,14.95,1.75,3.1666666666666665,17.883333333333333,1.9333333333333333,2.95,170.96666666666667,0.0,12.133333333333333,0,0,0,0,0,0,1
1591,Sleep,2.6,1.9166666666666667,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,16.866666666666667,3.6666666666666665,5.083333333333333,15.883333333333333,3.85,4.866666666666666,172.88333333333333,0.0,14.05,0,0,0,0,0,0,1
1592,Eat,4.0,1.9166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.783333333333335,5.583333333333333,7.0,17.8,5.766666666666667,6.6,174.8,0.0,15.966666666666667,0,0,0,0,0,0,1
1593,Pee,4.0,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,9.216666666666667,5.733333333333333,7.15,17.95,5.916666666666667,6.75,174.95,0.0,16.116666666666667,0,0,0,0,0,0,1
1594,Drink,4.333333333333333,0.6333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.85,6.366666666666666,7.783333333333333,18.583333333333332,4.7,7.383333333333334,175.58333333333334,0.0,16.75,0,0,0,0,0,0,1
1595,Exercise,4.0,0.2833333333333333,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,10.133333333333333,4.9,8.066666666666666,18.866666666666667,4.983333333333333,7.666666666666667,175.86666666666667,0.0,17.033333333333335,0,0,0,0,0,0,1
1596,Drink,3.75,0.13333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,10.266666666666667,5.033333333333333,8.2,19.0,0.4166666666666667,7.8,176.0,0.0,17.166666666666668,0,0,0,0,0,0,1
1597,Pee,4.0,0.85,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.9,5.883333333333334,9.05,19.85,1.2666666666666666,8.65,176.85,0.0,18.016666666666666,0,0,0,0,0,0,1
1598,Eat,4.166666666666667,0.21666666666666667,0.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.1166666666666667,6.1,9.266666666666667,20.066666666666666,1.4833333333333334,2.2666666666666666,177.06666666666666,0.0,18.233333333333334,0,0,0,0,0,0,1
1599,Sleep,4.0,0.43333333333333335,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.55,6.533333333333333,9.7,4.616666666666666,1.9166666666666667,2.7,177.5,0.0,18.666666666666668,0,0,0,0,0,0,1
1600,Pee,3.8333333333333335,0.9,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.55,7.433333333333334,10.6,5.516666666666667,2.816666666666667,3.6,178.4,0.0,19.566666666666666,0,0,0,0,0,0,1
1601,Exercise,4.0,0.7333333333333333,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.283333333333333,3.2666666666666666,11.333333333333334,6.25,3.55,4.333333333333333,179.13333333333333,0.0,20.3,0,0,0,0,0,0,1
1602,Poop,3.8,0.03333333333333333,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.316666666666667,3.3,9.133333333333333,6.283333333333333,3.5833333333333335,4.366666666666666,179.16666666666666,0.0,20.333333333333332,0,0,0,0,0,0,1
1603,Drink,4.0,0.05,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.3666666666666667,3.35,9.183333333333334,6.333333333333333,3.216666666666667,4.416666666666667,179.21666666666667,0.0,20.383333333333333,0,0,0,0,0,0,1
1604,Drink,4.142857142857143,0.23333333333333334,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.6,3.5833333333333335,9.416666666666666,6.566666666666666,0.23333333333333334,4.65,179.45,0.0,20.616666666666667,0,0,0,0,0,0,1
1606,Pee,4.142857142857143,0.26666666666666666,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.7,4.233333333333333,10.066666666666666,7.216666666666667,0.8833333333333333,5.3,153.48333333333332,0.0,21.266666666666666,0,0,0,0,0,0,1
1607,Pee,3.0,9.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.833333333333334,14.066666666666666,19.9,17.05,10.716666666666667,15.133333333333333,163.31666666666666,0.0,7.1,0,0,0,0,1,0,0
1608,Poop,4.0,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.816666666666666,15.05,11.75,18.033333333333335,11.7,16.116666666666667,164.3,0.0,8.083333333333334,0,0,0,0,1,0,0
1609,Exercise,4.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.9,11.866666666666667,11.833333333333334,18.116666666666667,11.783333333333333,16.2,164.38333333333333,0.0,8.166666666666666,0,0,0,0,1,0,0
1610,Eat,3.6666666666666665,0.06666666666666667,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,10.966666666666667,11.933333333333334,11.9,18.183333333333334,11.85,14.0,164.45,0.0,8.233333333333333,0,0,0,0,1,0,0
1611,Sleep,3.5,1.2166666666666666,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.183333333333334,13.15,13.116666666666667,14.783333333333333,13.066666666666666,15.216666666666667,165.66666666666666,0.0,9.45,0,0,0,0,1,0,0
1612,Eat,3.5,1.1666666666666667,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,13.35,14.316666666666666,14.283333333333333,15.95,14.233333333333333,2.3833333333333333,166.83333333333334,0.0,10.616666666666667,0,0,0,0,1,0,0
